1.438047978505074376e+00
1.127706836292697856e+00
9.581085994018573304e-01
1.098159936367257172e+00
1.209485241814806544e+00
1.123540815403025750e+00
1.037511524197617829e+00
1.175349661180397742e+00
1.060941580663775197e+00
1.447989943298552129e+00
9.439698189517088389e-01
1.383651698363984162e+00
1.268394344496874826e+00
1.263442890027511201e+00
1.394840215215256363e+00
1.143455786341925240e+00
1.219147865708010148e+00
1.455342070594398685e+00
1.232850121097640583e+00
1.225586743335127071e+00
1.588615767084420094e+00
1.394034149192571848e+00
1.384358037692764221e+00
1.581672840408349323e+00
1.723952343692908062e+00
1.684580408325218936e+00
1.265469625470782233e+00
1.756097542591978478e+00
1.739998921955599132e+00
1.895671716115034933e+00
1.438053343825143715e+00
1.784921588948135573e+00
1.407744940917107890e+00
1.816583510976097049e+00
1.865326775832659711e+00
1.681481287621228837e+00
1.728572200510858803e+00
1.750896255965163739e+00
2.258634263699470068e+00
2.161407642769623827e+00
2.474181257533770939e+00
2.055440573495837864e+00
2.294498566116786265e+00
1.887960259306626032e+00
2.360716542924462757e+00
2.537731807804551654e+00
2.900898453732693394e+00
2.350008925040963703e+00
2.754283712469390633e+00
3.323312840602294482e+00
3.002559840881131148e+00
2.920412781607558461e+00
3.560332245278291285e+00
3.276257740324242551e+00
3.459757290671256591e+00
3.677047657802729574e+00
3.752870753688343441e+00
4.151564585709905053e+00
3.990775276032881180e+00
4.288562783666735712e+00
4.684365667038758119e+00
5.246462733190893957e+00
5.604240758623027396e+00
6.160549569155180372e+00
6.515434796888287750e+00
6.730664374932215921e+00
7.084449922162251667e+00
8.331903801000457577e+00
8.837172432038812531e+00
1.028488255782675331e+01
1.103366620023371070e+01
1.220944423003005852e+01
1.357311325969177496e+01
1.503219939918082027e+01
1.740047836191486041e+01
1.998788799486151291e+01
2.311232961955516885e+01
2.687273279490672806e+01
3.246821059027211476e+01
4.020739705620960791e+01
5.101326698572903240e+01
6.780089037567793753e+01
9.694632177709816290e+01
1.866678477522017090e+02
8.825785370286075704e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
